Employee ID,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Full Legal Name,Business Unit,Job Title,Country,Gender,Base Salary,Is Manager,Number of Direct Reports
11641,Terminated,Not on Leave,,Lack of Promotion,1.03,4.6,MUD11641,asu.zorlu@beko.com,POS-432,operational excellence manager,2023-05-16,2.9,operational excellence manager,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Production Org,ORG-143,EMEA,9867,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-53,2025-10-05,2022-11-01,2022-11-01,2022-11-01,False,2022-11-01,3.8,59,2022-11-01,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1980-11-23,45,Turkey,New Uluğbeyshire,+90 (450) 4972366,PAY-11641,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1028,2434,Asu Zorlu,Production,Operational Excellence Manager,Turkey,Female,166908,True,9
11649,Terminated,Not on Leave,,Career Development,1.04,2.2,MUD11649,şendoğan.i̇hsanoğlu@beko.com,POS-837,sales representative,2022-01-12,3.8,sales representative,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-156,EMEA,1452,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-73,2024-01-01,2021-12-10,2021-12-10,2021-12-10,False,2021-12-10,6.9,38,2021-12-10,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-03-06,36,Türkiye,South Avşintown,+90(461)433-7004x917,PAY-11649,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1116,2759,Şendoğan İHsanoğlu,Sales,Sales Representative,Turkey,Female,125135,False,0
11677,Active,Not on Leave,,,0.95,2.8,MUD11677,akif.mansız@beko.com,POS-787,maintenance planner,2025-05-02,2.5,maintenance planner,Contingent Worker,Regular,True,,45,100,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-124,EMEA,3503,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance planner,JC-8-31,,2024-05-16,2024-05-16,2024-05-16,False,2024-05-16,7.3,10,2024-05-16,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1977-12-11,48,USA,Apaydınland,0962-840 7695,PAY-11677,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,818,2827,Akif Mansız,Production,Maintenance Planner,UK,Female,136869,False,0
11684,Active,Not on Leave,,,1.07,5.5,MUD11684,rebihat.mansız@beko.com,POS-263,regional field sales manager,2022-12-10,4.7,regional field sales manager,Employee,Regular,False,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-103,EMEA,2257,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-59,,2022-02-02,2022-02-02,2022-02-02,False,2022-02-02,3.9,111,2022-02-02,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1960-09-11,65,USA,North Eşim,(200)239 1523,PAY-11684,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1397,1323,Rebihat Mansız,Sales,Regional Field Sales Manager,UK,Female,154067,True,3
11699,Terminated,Not on Leave,,Career Development,1.04,1.5,MUD11699,batırhan.mansız@beko.com,POS-636,sales representative,2026-08-11,3.2,sales representative,Employee,Regular,True,80.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-172,EMEA,8770,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-40,2026-03-12,2025-10-03,2025-10-03,2025-10-03,False,2025-10-03,9.8,72,2025-10-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-02-12,35,Turkey,Övünhaven,+90(272)993-3570x240,PAY-11699,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1206,1373,Batırhan Mansız,Sales,Sales Representative,UK,Male,124556,False,0
11724,Terminated,Not on Leave,,Lack of Promotion,0.96,3.9,MUD11724,maynur.hayrioğlu@beko.com,POS-238,sales representative,2021-02-24,4.3,sales representative,Employee,Regular,True,80.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-124,EMEA,5087,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,2024-11-22,2020-04-17,2020-04-17,2020-04-17,False,2020-04-17,5.0,71,2020-04-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1971-11-12,54,Türkiye,East Yurttaşland,0855-070 2640,PAY-11724,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1050,2266,Maynur Hayrioğlu,Sales,Sales Representative,UK,Male,114807,False,0
11729,Terminated,Not on Leave,,Lack of Promotion,1.07,3.7,MUD11729,aybora.demir@beko.com,POS-730,operational excellence manager,2025-12-21,4.9,operational excellence manager,Contingent Worker,Regular,False,40.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Production Org,ORG-186,EMEA,4743,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-64,2026-04-24,2025-07-07,2025-07-07,2025-07-07,False,2025-07-07,7.7,97,2025-07-07,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1975-01-16,51,USA,Mançomouth,+90(280)0417707,PAY-11729,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1461,1089,Aybora Demir,Production,Operational Excellence Manager,Turkey,Male,173584,True,6
11730,Active,Not on Leave,,,1.04,1.5,MUD11730,nurcan.aslan@beko.com,POS-523,sales representative,2024-07-28,4.7,sales representative,Employee,Regular,False,45.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-112,EMEA,4630,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-94,,2023-08-04,2023-08-04,2023-08-04,False,2023-08-04,0.8,74,2023-08-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-11-26,45,Turkey,Akarfort,0164 575 27 54,PAY-11730,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,754,1216,Nurcan Aslan,Sales,Sales Representative,UK,Female,125025,False,0
11754,Terminated,Not on Leave,,Personal Reasons,0.96,1.8,MUD11754,şahıgül.fırat@beko.com,POS-951,sales representative,2023-03-19,1.5,sales representative,Contractor,Regular,False,45.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-139,EMEA,1273,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-92,2025-08-27,2022-05-09,2022-05-09,2022-05-09,False,2022-05-09,9.9,49,2022-05-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1975-12-14,50,UK,New Nilcan,+90(838)744-3081x836,PAY-11754,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1415,1413,Şahıgül Fırat,Sales,Sales Representative,UK,Male,115163,False,0
11761,Active,Not on Leave,,,1.04,3.2,MUD11761,çağdan.akar@beko.com,POS-350,six sigma specialist,2023-07-08,0.7,six sigma specialist,Employee,Regular,True,40.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-138,EMEA,6891,CC-Production,Global -> EMEA,Professional,Corporate,Production,six sigma specialist,JC-8-27,,2023-06-18,2023-06-18,2023-06-18,False,2023-06-18,1.0,86,2023-06-18,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,2001-07-31,25,USA,Tokermouth,+90(515)5782638,PAY-11761,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1091,1308,Çağdan Akar,Production,Six Sigma Specialist,USA,Male,149710,False,0
11791,Active,Not on Leave,,,0.98,3.1,MUD11791,gökçebalan.ertaş@beko.com,POS-597,demand planner,2026-02-18,1.4,demand planner,Contingent Worker,Regular,False,45.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Supply Chain Org,ORG-173,EMEA,3444,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand planner,JC-8-57,,2025-10-27,2025-10-27,2025-10-27,False,2025-10-27,1.5,85,2025-10-27,,,,,,MUD9999,9999,Demand Planning Manager,Demand Planning Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1996-03-24,30,UK,Port Salimetfort,06654758783,PAY-11791,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1102,2456,Gökçebalan Ertaş,Supply Chain,Demand Planner,Turkey,Female,140474,False,0
11852,Active,Not on Leave,,,1.06,2.8,MUD11852,güngördü.akar@beko.com,POS-508,distributor channel lead,2022-05-03,4.5,distributor channel lead,Contingent Worker,Regular,True,,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-160,EMEA,8876,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,distributor channel lead,JC-7-57,,2021-12-09,2021-12-09,2021-12-09,False,2021-12-09,4.1,6,2021-12-09,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1981-01-04,45,UK,Kumralstad,+90(354)105-7725x040,PAY-11852,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,547,2913,Güngördü Akar,Sales,Distributor Channel Lead,Turkey,Male,171116,True,7
11856,Active,Not on Leave,,,1.07,2.7,MUD11856,alattin.gülen@beko.com,POS-766,legal specialist,2025-12-05,4.2,legal specialist,Contractor,Regular,False,40.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Legal Org,ORG-149,EMEA,6081,CC-Legal,Global -> EMEA,Professional,Corporate,Legal,legal specialist,JC-8-87,,2025-04-28,2025-04-28,2025-04-28,False,2025-04-28,5.5,65,2025-04-28,,,,,,MUD9999,9999,Legal Counsel,Legal Counsel,Legal Org,manager@beko.com,Turkey,Istanbul,1987-12-23,38,USA,Paksubury,(658)036 3836,PAY-11856,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,538,2898,Alattin Gülen,Legal,Legal Specialist,UK,Male,154340,False,0
11868,Active,Not on Leave,,,1.03,4.8,MUD11868,aycagül.şener@beko.com,POS-688,sales representative,2023-12-24,4.4,sales representative,Contingent Worker,Regular,False,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-137,EMEA,5398,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-87,,2023-08-24,2023-08-24,2023-08-24,False,2023-08-24,0.3,112,2023-08-24,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1996-09-14,29,Türkiye,Port Bican,06757266849,PAY-11868,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1202,1309,Aycagül Şener,Sales,Sales Representative,USA,Male,123561,False,0
11889,Active,Not on Leave,,,0.97,4.6,MUD11889,özbilge.akçay@beko.com,POS-176,sales representative,2025-09-27,3.6,sales representative,Contingent Worker,Regular,False,40.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-115,EMEA,7900,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-45,,2025-04-24,2025-04-24,2025-04-24,False,2025-04-24,6.0,19,2025-04-24,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1987-02-15,39,USA,West Yahşi,0411 475 46 62,PAY-11889,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1372,1595,Özbilge Akçay,Sales,Sales Representative,Turkey,Female,116433,False,0
11899,Active,On Leave,Annual Leave,,0.98,2.4,MUD11899,telim.şensoy@beko.com,POS-903,sales representative,2022-03-21,4.0,sales representative,Contractor,Regular,False,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-112,EMEA,6071,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-29,,2021-07-01,2021-07-01,2021-07-01,False,2021-07-01,4.3,117,2021-07-01,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-02-28,32,Türkiye,New Oranlıburgh,+90(793)7415871,PAY-11899,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,684,2859,Telim Şensoy,Sales,Sales Representative,USA,Female,118167,False,0
11900,Active,Not on Leave,,,0.91,2.6,MUD11900,nuriyet.demirel@beko.com,POS-778,ehs manager,2023-08-26,4.8,ehs manager,Employee,Regular,True,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,EHS & Adminastrative Affairs Org,ORG-142,EMEA,3227,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,ehs manager,JC-7-94,,2022-09-29,2022-09-29,2022-09-29,False,2022-09-29,5.6,2,2022-09-29,,,,,,MUD9999,9999,EHS & Administrative Affairs Director,EHS & Administrative Affairs Director,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1967-06-21,59,UK,Mutasımtown,(587)799 3642,PAY-11900,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1500,2760,Nuriyet Demirel,EHS & Administrative Affairs,EHS Manager,Turkey,Male,147303,True,7
11906,Active,Not on Leave,,,0.98,4.5,MUD11906,dursadiye.akgündüz@beko.com,POS-429,sales representative,2027-02-05,3.4,sales representative,Contingent Worker,Regular,False,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-183,EMEA,9318,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-76,,2026-06-02,2026-06-02,2026-06-02,False,2026-06-02,3.3,71,2026-06-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1961-04-30,65,Türkiye,Port Kösemen,0811-808 2938,PAY-11906,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1440,1729,Dursadiye Akgündüz,Sales,Sales Representative,USA,Male,117811,False,0
11928,Active,On Leave,Annual Leave,,1.12,4.8,MUD11928,tuğçe.şafak@beko.com,POS-922,accounting lead,2023-01-29,3.8,accounting lead,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Finance Org,ORG-122,EMEA,6621,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,accounting lead,JC-6-87,,2022-05-26,2022-05-26,2022-05-26,False,2022-05-26,4.1,20,2022-05-26,,,,,,MUD9999,9999,Finance Director,Finance Director,Finance Org,manager@beko.com,Turkey,Istanbul,1961-08-16,65,UK,West Arpağ,+90 (691) 5697807,PAY-11928,,Monthly,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1203,1964,Tuğçe Şafak,Finance,Accounting Lead,Turkey,Female,235811,True,10
11978,Active,Not on Leave,,,0.96,3.3,MUD11978,umutcan.akça@beko.com,POS-585,sales representative,2020-02-22,2.4,sales representative,Employee,Regular,True,45.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-166,EMEA,5403,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-61,,2019-09-10,2019-09-10,2019-09-10,False,2019-09-10,3.5,11,2019-09-10,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1995-02-26,31,Türkiye,Lake Şilan,+90(420)522-5898x730,PAY-11978,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,555,1196,Umutcan Akça,Sales,Sales Representative,USA,Male,114634,False,0
11991,Active,Not on Leave,,,0.99,1.2,MUD11991,necilal.gül@beko.com,POS-920,sales representative,2022-06-03,2.4,sales representative,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-169,EMEA,9095,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-22,,2022-05-09,2022-05-09,2022-05-09,False,2022-05-09,6.1,54,2022-05-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-07-19,58,UK,Sanavbermouth,03317931347,PAY-11991,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,957,2745,Necilal Gül,Sales,Sales Representative,UK,Male,118654,False,0
11997,Terminated,Not on Leave,,Career Development,1.02,3.1,MUD11997,sefer.dumanlı@beko.com,POS-221,sales representative,2017-08-15,3.9,sales representative,Employee,Regular,True,45.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-103,EMEA,4137,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-21,2017-12-31,2017-03-02,2017-03-02,2017-03-02,False,2017-03-02,0.5,82,2017-03-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-12-05,33,Turkey,Dumanlıberg,+90(759)1445661,PAY-11997,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,659,1715,Sefer Dumanlı,Sales,Sales Representative,Turkey,Male,122874,False,0
12026,Active,Not on Leave,,,0.97,4.6,MUD12026,gülhisar.akdeniz@beko.com,POS-830,sales representative,2024-10-09,4.1,sales representative,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-188,EMEA,4742,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-23,,2024-01-19,2024-01-19,2024-01-19,False,2024-01-19,4.1,6,2024-01-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-12-27,52,Turkey,East Önelstad,+90(460)302-3121x781,PAY-12026,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1112,1187,Gülhisar Akdeniz,Sales,Sales Representative,Turkey,Female,116721,False,0
12049,Terminated,Not on Leave,,Lack of Promotion,1.01,4.2,MUD12049,zahfer.durmuş@beko.com,POS-838,sales representative,2017-10-27,1.4,sales representative,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-180,EMEA,2421,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-84,2020-09-04,2017-06-09,2017-06-09,2017-06-09,False,2017-06-09,9.4,56,2017-06-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-12-20,35,Turkey,South Acarburgh,0236-374 3738,PAY-12049,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,534,2909,Zahfer Durmuş,Sales,Sales Representative,USA,Female,121068,False,0
12057,Terminated,Not on Leave,,Lack of Promotion,1.0,3.4,MUD12057,oliver.türk@beko.com,POS-767,sales representative,2026-03-16,0.8,sales representative,Employee,Regular,False,,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-130,EMEA,5003,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-74,2026-03-07,2025-11-27,2025-11-27,2025-11-27,False,2025-11-27,0.7,81,2025-11-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-10-28,61,Türkiye,Beyzadefort,+90(760)287-4907x2648,PAY-12057,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,998,1129,Oliver Türk,Sales,Sales Representative,USA,Male,120513,False,0
12090,Active,Not on Leave,,,0.99,1.1,MUD12090,süner.eraslan@beko.com,POS-527,sales representative,2017-06-05,3.9,sales representative,Contractor,Regular,False,80.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-191,EMEA,6756,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-19,,2017-02-05,2017-02-05,2017-02-05,False,2017-02-05,7.1,115,2017-02-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1977-03-06,49,Turkey,North Übeydullah,+90(611)9597372,PAY-12090,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1287,1551,Süner Eraslan,Sales,Sales Representative,Turkey,Male,119165,False,0
12096,Active,Not on Leave,,,0.93,0.6,MUD12096,aydar.ergül@beko.com,POS-665,regional field sales manager,2022-07-01,3.2,regional field sales manager,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-104,EMEA,3165,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-14,,2021-10-14,2021-10-14,2021-10-14,False,2021-10-14,2.0,92,2021-10-14,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,2000-01-24,26,UK,Şamaberg,+90(469)0743906,PAY-12096,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1313,2187,Aydar Ergül,Sales,Regional Field Sales Manager,Turkey,Female,133751,True,4
12115,Active,On Leave,Maternity Leave,,0.97,5.9,MUD12115,vedat.eraslan@beko.com,POS-310,sales representative,2022-03-15,4.5,sales representative,Employee,Regular,False,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-128,EMEA,2672,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2021-11-04,2021-11-04,2021-11-04,False,2021-11-04,8.7,10,2021-11-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1967-12-29,58,USA,Gülderville,0876 634 04 19,PAY-12115,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,948,1976,Vedat Eraslan,Sales,Sales Representative,UK,Female,116291,False,0
12122,Active,Not on Leave,,,1.03,1.3,MUD12122,hüsnühâl.korutürk@beko.com,POS-530,sales representative,2020-03-13,3.4,sales representative,Employee,Regular,True,45.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-132,EMEA,6274,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-26,,2019-07-15,2019-07-15,2019-07-15,False,2019-07-15,9.9,23,2019-07-15,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-01-01,58,USA,Şenermouth,+90(728)023-8656x2600,PAY-12122,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,750,1951,Hüsnühâl Korutürk,Sales,Sales Representative,Turkey,Female,123257,False,0
12123,Terminated,Not on Leave,,Career Development,1.04,3.9,MUD12123,hümeyra.yılmaz@beko.com,POS-886,sales representative,2021-02-19,3.1,sales representative,Contingent Worker,Regular,False,45.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-170,EMEA,9379,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-11,2025-09-17,2020-03-25,2020-03-25,2020-03-25,False,2020-03-25,6.0,96,2020-03-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-09-07,39,USA,Lake Oktüremiştown,+90(537)8286872,PAY-12123,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1389,1246,Hümeyra Yılmaz,Sales,Sales Representative,USA,Male,124962,False,0
12149,Active,Not on Leave,,,1.01,5.2,MUD12149,nili.durdu@beko.com,POS-143,production planner,2024-06-08,2.3,production planner,Contingent Worker,Regular,False,45.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-105,EMEA,6656,CC-Production,Global -> EMEA,Professional,Corporate,Production,production planner,JC-8-56,,2024-05-11,2024-05-11,2024-05-11,False,2024-05-11,4.8,8,2024-05-11,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1974-11-04,51,Türkiye,Demirelborough,08079266094,PAY-12149,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1093,2147,Nili Durdu,Production,Production Planner,UK,Male,144764,False,0
12156,Active,Not on Leave,,,0.98,0.7,MUD12156,naide.yorulmaz@beko.com,POS-231,sales representative,2021-03-14,0.7,sales representative,Employee,Regular,False,45.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-162,EMEA,4075,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-25,,2020-07-02,2020-07-02,2020-07-02,False,2020-07-02,3.6,71,2020-07-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-08-06,23,Turkey,Şehametfort,0617 362 92 45,PAY-12156,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,885,1112,Naide Yorulmaz,Sales,Sales Representative,Turkey,Male,117890,False,0
